timestamp,x,y,yaw
5.200000,6.703880,-0.659224,-0.141848
5.300000,6.819130,-0.696271,-0.141979
5.400000,7.129200,-0.706567,-0.152976
5.500000,7.245150,-0.727530,-0.156872
5.600000,7.345610,-0.750671,-0.155281
5.700000,7.548160,-0.778419,-0.148019
5.800000,7.674490,-0.800213,-0.168975
5.900000,7.767030,-0.808637,-0.167014
6.000000,7.893830,-0.814082,-0.171658
6.100000,8.088500,-0.845222,-0.168780
6.200000,8.203640,-0.876058,-0.171592
6.300000,8.411410,-0.921052,-0.163050
6.400000,8.645730,-0.967626,-0.171406
6.500000,8.733860,-0.987956,-0.176250
6.600000,8.857680,-0.989330,-0.180291
6.700000,8.942560,-1.006060,-0.181414
6.800000,9.160740,-1.067410,-0.188978
6.900000,9.273650,-1.050050,-0.196102
7.000000,9.355250,-1.075900,-0.200987
7.100000,9.469920,-1.111920,-0.201933
7.200000,9.778670,-1.207010,-0.185632
7.300000,9.891580,-1.226110,-0.184545
7.400000,9.989010,-1.236700,-0.184461
7.500000,10.202800,-1.275620,-0.182725
7.600000,10.290000,-1.288380,-0.167704
7.700000,10.287100,-1.287420,-0.159575
7.800000,10.302500,-1.299340,-0.160371
7.900000,10.292700,-1.284570,-0.156692
8.000000,10.288500,-1.323710,-0.182493
8.100000,10.371600,-1.276800,-0.391433
8.200000,10.472800,-1.327360,-0.840812
8.300000,10.529500,-1.375420,-0.986018
8.400000,10.568800,-1.433270,-1.133410
8.500000,10.537700,-1.469310,-1.273880
8.600000,10.589600,-1.511170,-1.571890
8.700000,10.596300,-1.563950,-1.718220
8.800000,10.572700,-1.597570,-1.859420
8.900000,10.555500,-1.588370,-1.990550
9.000000,10.576400,-1.603110,-2.437490
9.100000,10.581100,-1.633770,-2.582470
9.200000,10.564700,-1.631160,-2.722410
9.300000,10.557900,-1.645090,-3.006390
9.400000,10.578300,-1.644270,3.128990
9.500000,10.546100,-1.636030,2.984770
9.600000,10.552800,-1.628000,2.843070
9.700000,10.532900,-1.615710,2.536440
9.800000,10.457600,-1.601940,2.426570
9.900000,10.309600,-1.479240,2.457020
10.000000,10.157900,-1.339700,2.608300
10.100000,10.039500,-1.292220,2.746630
10.200000,9.951800,-1.258190,2.852890
10.300000,9.838860,-1.214510,2.863490
10.400000,9.647740,-1.147060,2.862730
10.500000,9.539030,-1.135460,2.857440
10.600000,9.430720,-1.097780,2.855930
10.700000,9.329310,-1.079430,2.868180
10.800000,8.982620,-0.994189,3.070060
10.900000,8.868540,-0.997417,3.097010
11.000000,8.780130,-1.013350,3.116110
11.100000,8.546910,-0.998580,-3.119320
11.200000,8.467720,-1.001000,-3.100290
11.300000,8.375310,-1.021720,-3.074660
11.400000,8.252580,-1.017200,-3.047180
11.500000,8.036940,-1.050370,-3.004430
11.600000,7.942190,-1.079170,-2.986320
11.700000,7.669950,-1.105200,-2.986300
11.800000,7.477480,-1.115750,-3.157860
11.900000,7.364380,-1.105760,3.059180
12.000000,7.274930,-1.116880,3.048190
12.100000,7.166280,-1.101720,3.042240
12.200000,6.947920,-1.082800,3.038330
12.300000,6.842300,-1.070710,3.035340
12.400000,6.740340,-1.060620,3.031000
12.500000,6.635820,-1.046810,3.031580
12.600000,6.301150,-1.019980,3.022530
12.700000,6.201920,-0.995596,3.016140
12.800000,6.111740,-0.974116,3.013880
12.900000,5.876360,-0.951679,3.007910
13.000000,5.740380,-0.937071,3.005170
13.100000,5.649760,-0.951683,2.999820
13.200000,5.520940,-0.907155,2.999600
13.300000,5.325300,-0.879605,2.998500
13.400000,5.264830,-0.883049,2.992050
13.500000,5.056010,-0.833439,2.981650
13.600000,4.836920,-0.794954,2.974920
13.700000,4.722990,-0.778329,2.970430
13.800000,4.582790,-0.760212,2.964140
13.900000,4.476310,-0.734369,2.961890
14.000000,4.295490,-0.714388,2.950370
14.100000,4.188090,-0.692644,2.949210
14.200000,4.124780,-0.683170,2.943510
14.300000,3.992080,-0.655295,2.940490
14.400000,3.666790,-0.574038,2.935090
14.500000,3.539210,-0.554393,2.930220
14.600000,3.445520,-0.521636,2.931610
14.700000,3.229530,-0.484542,2.928120
14.800000,3.128850,-0.474506,2.942840
14.900000,3.024990,-0.429854,2.961330
15.000000,2.899720,-0.403057,2.978270
15.100000,2.700810,-0.385542,2.966960
15.200000,2.586330,-0.362683,2.966700
15.300000,2.388920,-0.325717,2.969200
15.400000,2.183830,-0.306724,2.956410
15.500000,2.073280,-0.279013,2.956170
15.600000,1.949120,-0.255804,2.955790
15.700000,1.854020,-0.245707,2.956060
15.800000,1.646700,-0.210320,2.948240
15.900000,1.542230,-0.179857,2.943980
16.000000,1.405530,-0.156628,2.944650
16.100000,1.332220,-0.135644,2.964850
16.200000,0.998124,-0.099863,3.140160
16.300000,0.894581,-0.113806,-3.139590
16.400000,0.792939,-0.128013,-3.139720
16.500000,0.586958,-0.152729,3.134530
16.600000,0.459670,-0.156374,3.130390
16.700000,0.357163,-0.122864,3.130490
16.800000,0.263847,-0.140659,3.130710
16.900000,0.005386,-0.123923,3.124380
17.000000,-0.105634,-0.111406,3.124010
17.100000,-0.302094,-0.109689,3.124890
17.200000,-0.502317,-0.092893,3.117580
17.300000,-0.620463,-0.107481,3.108500
17.400000,-0.726272,-0.105098,3.099520
17.500000,-0.829902,-0.090378,3.094500
17.600000,-1.041600,-0.089986,3.083430
17.700000,-1.165750,-0.095824,3.077310
17.800000,-1.253590,-0.088431,3.074080
17.900000,-1.366660,-0.069588,3.066910
18.000000,-1.682960,-0.061318,3.051840
18.100000,-1.817550,-0.056432,3.043730
18.200000,-1.889930,-0.041115,3.036860
18.300000,-2.237550,0.005545,3.023980
18.400000,-2.339810,0.002536,3.019410
18.500000,-2.467920,0.040555,3.018440
18.600000,-2.565680,0.037778,3.051020
18.700000,-2.786940,0.042195,-3.101510
18.800000,-2.876760,0.039366,-3.090620
18.900000,-3.112650,0.032903,-3.110620
19.000000,-3.333520,0.021937,-3.122120
19.100000,-3.430200,0.004941,-3.126370
19.200000,-3.535250,0.018566,-3.131120
19.300000,-3.642450,0.017132,3.142320
19.400000,-3.849570,0.012295,3.127020
19.500000,-3.963660,0.007458,3.118500
19.600000,-4.089710,0.007225,3.110380
19.700000,-4.165920,0.000295,3.097680
19.800000,-4.510310,0.022792,3.088710
19.900000,-4.604560,0.020871,3.086390
20.000000,-4.747840,0.040883,3.079730
20.100000,-4.942450,0.023010,3.068660
20.200000,-5.047080,0.041341,3.068100
20.300000,-5.147200,0.046964,3.064970
20.400000,-5.254810,0.066647,3.058450
20.500000,-5.493670,0.079223,3.046460
20.600000,-5.593330,0.084739,3.040770
20.700000,-5.819200,0.083708,3.038050
20.800000,-6.051320,0.117407,3.028300
20.900000,-6.168870,0.129085,3.026250
21.000000,-6.293490,0.138348,3.026620
21.100000,-6.399420,0.152484,3.027780
21.200000,-6.605580,0.179269,3.022000
21.300000,-6.714380,0.188984,3.019240
21.400000,-6.821070,0.204356,3.020790
21.500000,-6.946790,0.198613,3.018480
21.600000,-7.236950,0.235346,3.007070
21.700000,-7.352450,0.258102,3.008140
21.800000,-7.426050,0.261573,3.005620
21.900000,-7.644830,0.290457,3.002400
22.000000,-7.772890,0.304655,3.004200
22.100000,-7.878790,0.324740,3.001360
22.200000,-7.998260,0.343875,3.001360
22.300000,-8.224480,0.359844,3.001440
22.400000,-8.320560,0.380706,2.996370
22.500000,-8.550360,0.387028,3.064060
22.600000,-8.758860,0.414174,3.095620
22.700000,-8.871280,0.425409,3.094480
22.800000,-8.978670,0.411405,3.088330
22.900000,-9.091170,0.433496,3.084460
23.000000,-9.298140,0.439423,3.081810
23.100000,-9.403390,0.455893,3.079030
23.200000,-9.514730,0.451053,3.075970
23.300000,-9.632460,0.469983,3.076950
23.400000,-9.956070,0.469212,3.068780
23.500000,-10.057900,0.493356,3.073160
23.600000,-10.171900,0.508154,3.069400
23.700000,-10.393200,0.507636,3.074080
23.800000,-10.455900,0.525516,3.072550
23.900000,-10.586700,0.523369,3.069390
24.000000,-10.702000,0.525352,3.062170
24.100000,-10.923800,0.541684,3.052940
24.200000,-11.042000,0.548784,3.051220
24.300000,-11.248300,0.565837,3.046120
24.400000,-11.471700,0.593772,3.042150
24.500000,-11.567800,0.611623,3.041670
24.600000,-11.672900,0.608693,3.038040
24.700000,-11.784800,0.626595,3.042120
24.800000,-11.996900,0.632814,3.039200
24.900000,-12.108300,0.655390,3.042320
25.000000,-12.209000,0.665291,3.040760
25.100000,-12.296500,0.675395,3.045230
25.200000,-12.648700,0.696669,3.049920
25.300000,-12.723900,0.705109,3.065000
25.400000,-12.848200,0.724537,3.087700
25.500000,-13.038500,0.741509,3.115340
25.600000,-13.082900,0.727891,3.141550
25.700000,-13.071400,0.699535,3.136860
25.800000,-13.060000,0.723870,3.137640
25.900000,-13.077100,0.721657,3.136050
26.000000,-13.069700,0.726176,3.138640
26.100000,-13.075600,0.726570,3.137240
26.200000,-13.062000,0.730973,3.134260
26.300000,-13.067200,0.740765,3.136770
26.400000,-13.070400,0.734933,3.133650
26.500000,-13.075500,0.726431,3.134680
26.600000,-13.063300,0.729529,3.135800
26.700000,-13.093400,0.727888,3.138550
26.800000,-13.070800,0.722270,3.135860
26.900000,-13.078300,0.733189,3.134430
27.000000,-13.256300,0.718150,3.145770
27.100000,-13.344200,0.714084,-3.131000
27.200000,-13.452000,0.697324,-3.130850
27.300000,-13.672400,0.712525,-3.126030
27.400000,-13.782600,0.694313,-3.133090
27.500000,-13.881000,0.688646,-3.132570
27.600000,-13.994000,0.664300,-3.133840
27.700000,-14.221600,0.714610,3.129750
27.800000,-14.310000,0.698221,3.058560
27.900000,-14.530600,0.699659,2.962000
28.000000,-14.752400,0.757821,2.972360
28.100000,-14.873300,0.777953,2.975200
28.200000,-14.960400,0.788679,2.979490
28.300000,-15.026600,0.797935,2.981620
28.400000,-15.271300,0.838083,2.983360
28.500000,-15.389300,0.855559,2.991890
28.600000,-15.518500,0.887882,2.994110
28.700000,-15.609500,0.886166,2.994150
28.800000,-15.915100,0.914847,3.000050
28.900000,-16.010600,0.936059,2.998270
29.000000,-16.113700,0.954789,2.997420
29.100000,-16.332900,0.975346,2.993570
29.200000,-16.425000,0.965141,2.992050
29.300000,-16.569600,1.013390,2.996760
29.400000,-16.669200,1.030900,2.999830
29.500000,-16.881500,1.048040,3.000200
29.600000,-16.989400,1.056110,2.997380
29.700000,-17.186300,1.077420,2.997240
29.800000,-17.411100,1.105880,3.003340
29.900000,-17.504800,1.122120,3.003340
30.000000,-17.617700,1.118140,2.997480
30.100000,-17.728400,1.131480,2.997930
30.200000,-17.926500,1.178160,3.000280
30.300000,-18.033500,1.201840,3.005930
30.400000,-18.156100,1.203360,3.000360
30.500000,-18.265700,1.236830,2.995870
30.600000,-18.568200,1.282530,2.993280
30.700000,-18.669600,1.293250,2.990510
30.800000,-18.811900,1.306030,2.992560
30.900000,-19.005800,1.333370,2.982780
31.000000,-19.109300,1.338760,2.978610
31.100000,-19.225800,1.369380,2.978160
31.200000,-19.318100,1.385500,2.968890
31.300000,-19.545800,1.431700,2.962930
31.400000,-19.626600,1.400650,2.946250
31.500000,-19.844600,1.484440,2.960250
31.600000,-20.054300,1.508320,2.952710
31.700000,-20.174500,1.522810,2.964210
31.800000,-20.270000,1.552950,2.962770
31.900000,-20.367900,1.570670,2.962330
32.000000,-20.582800,1.599500,2.949590
32.100000,-20.707700,1.634080,2.959430
32.200000,-20.813200,1.666590,2.963050
32.300000,-20.905600,1.668160,2.959750
32.400000,-21.249600,1.731580,2.954480
32.500000,-21.338800,1.750850,2.943840
32.600000,-21.426800,1.745700,2.926200
32.700000,-21.628400,1.795820,3.004610
32.800000,-21.765500,1.786380,3.090750
32.900000,-21.822700,1.796350,3.186420
33.000000,-21.938300,1.774870,-3.065700
33.100000,-22.156800,1.765330,-3.054370
33.200000,-22.245900,1.741890,-3.047370
33.300000,-22.463200,1.718890,-3.059820
33.400000,-22.679400,1.706380,-3.111860
33.500000,-22.774000,1.671550,3.119550
33.600000,-22.892600,1.713220,3.090070
33.700000,-23.004200,1.702390,3.002370
33.800000,-23.077700,1.708930,3.023300
33.900000,-23.092400,1.715240,3.008220
34.000000,-23.157000,1.728810,2.959150
34.100000,-23.255000,1.745960,2.864070
34.200000,-23.396400,1.810400,2.677470
34.300000,-23.391900,1.818060,2.619470
34.400000,-23.415400,1.810680,2.512040
34.500000,-23.468900,1.873680,2.241020
34.600000,-23.489600,1.912200,2.107840
34.700000,-23.506700,1.936920,1.954700
34.800000,-23.521800,1.940480,1.821110
34.900000,-23.568100,1.943950,1.538400
35.000000,-23.560300,1.768110,1.417470
35.100000,-23.644600,1.787720,1.127740
35.200000,-23.614700,1.858060,0.827734
35.300000,-23.593100,1.924790,0.677673
35.400000,-23.527200,1.990400,0.523137
35.500000,-23.551800,1.895950,0.387828
35.600000,-23.497600,2.024280,0.062123
35.700000,-23.445400,2.011100,-0.064775
35.800000,-23.295000,2.000460,-0.189804
35.900000,-23.248400,1.959600,-0.205452
36.000000,-22.956700,1.879290,-0.221890
36.100000,-22.854800,1.855170,-0.220201
36.200000,-22.740400,1.838190,-0.221269
36.300000,-22.502200,1.809270,-0.209824
36.400000,-22.394900,1.758200,-0.202500
36.500000,-22.300100,1.760930,-0.204677
36.600000,-22.163600,1.737810,-0.203229
36.700000,-21.982600,1.685410,-0.206275
36.800000,-21.887800,1.671220,-0.191736
36.900000,-21.654500,1.625470,-0.189076
37.000000,-21.441800,1.590530,-0.191446
37.100000,-21.330900,1.577940,-0.189059
37.200000,-21.221600,1.564450,-0.189060
37.300000,-21.135000,1.525010,-0.189060
37.400000,-20.921500,1.469110,-0.185882
37.500000,-20.820300,1.439440,-0.185707
37.600000,-20.700000,1.416070,-0.185707
37.700000,-20.599300,1.408570,-0.185925
37.800000,-20.283800,1.327090,-0.179939
37.900000,-20.165200,1.356890,-0.155625
38.000000,-20.045900,1.329790,-0.128452
38.100000,-19.845100,1.287630,-0.090594
38.200000,-19.746600,1.258630,-0.083142
38.300000,-19.624500,1.286070,-0.082619
38.400000,-19.538900,1.247150,-0.080122
38.500000,-19.310600,1.243660,-0.075191
38.600000,-19.206200,1.241870,-0.074674
38.700000,-18.988500,1.212530,-0.075264
38.800000,-18.800600,1.213080,-0.081899
38.900000,-18.677300,1.173200,-0.077580
39.000000,-18.593400,1.167110,-0.079097
39.100000,-18.470100,1.176290,-0.080278
39.200000,-18.238700,1.129380,-0.079248
39.300000,-18.149300,1.149490,-0.095978
39.400000,-18.022000,1.136910,-0.119289
39.500000,-17.906300,1.103330,-0.142445
39.600000,-17.612600,1.042540,-0.230477
39.700000,-17.503800,1.014220,-0.234317
39.800000,-17.406700,1.004850,-0.213164
39.900000,-17.183800,0.953297,-0.155589
40.000000,-17.060400,0.940763,-0.154508
40.100000,-16.974100,0.935498,-0.155932
40.200000,-16.883000,0.911622,-0.149950
40.300000,-16.662400,0.862297,-0.157330
40.400000,-16.537500,0.826327,-0.158864
40.500000,-16.343600,0.797926,-0.157292
40.600000,-16.134400,0.785368,-0.165477
40.700000,-16.022300,0.754959,-0.169194
40.800000,-15.915300,0.747039,-0.178467
40.900000,-15.810700,0.748822,-0.175700
41.000000,-15.586100,0.722475,-0.115510
41.100000,-15.497000,0.700002,-0.067651
41.200000,-15.368000,0.700749,-0.043496
41.300000,-15.258300,0.704790,-0.024188
41.400000,-14.917900,0.689722,-0.000257
41.500000,-14.826500,0.700705,-0.003346
41.600000,-14.729100,0.694293,-0.000186
41.700000,-14.531200,0.690676,-0.011130
41.800000,-14.429700,0.671882,-0.017073
41.900000,-14.279400,0.670577,-0.015804
42.000000,-14.205300,0.668976,-0.037166
42.100000,-13.978400,0.670199,-0.087099
42.200000,-13.868900,0.652023,-0.089601
42.300000,-13.661600,0.639701,-0.113104
42.400000,-13.469100,0.638468,-0.136952
42.500000,-13.368000,0.608812,-0.139491
42.600000,-13.244100,0.586149,-0.138627
42.700000,-13.128400,0.565867,-0.139555
42.800000,-12.910100,0.544758,-0.147990
42.900000,-12.807300,0.529408,-0.150116
43.000000,-12.687600,0.509533,-0.150092
43.100000,-12.597100,0.513403,-0.165474
43.200000,-12.262800,0.435810,-0.117818
43.300000,-12.181900,0.438877,-0.067946
43.400000,-12.091200,0.433922,0.026155
43.500000,-11.850400,0.462793,0.288105
43.600000,-11.732600,0.512589,0.312769
43.700000,-11.628600,0.513539,0.316641
43.800000,-11.535200,0.551209,0.321488
43.900000,-11.331200,0.620976,0.429857
44.000000,-11.241800,0.703081,0.501315
44.100000,-11.047000,0.790203,0.563597
44.200000,-10.900900,0.911221,0.691622
44.300000,-10.808900,0.989968,0.767659
44.400000,-10.718400,1.056970,0.868302
44.500000,-10.654800,1.135860,0.984515
44.600000,-10.574000,1.370740,1.210880
44.700000,-10.548500,1.438570,1.324370
44.800000,-10.516200,1.548840,1.453320
44.900000,-10.467500,1.660660,1.611680
45.000000,-10.511800,1.967620,1.618870
45.100000,-10.511300,2.074560,1.593480
45.200000,-10.511400,2.209830,1.570900
45.300000,-10.548400,2.399490,1.501650
45.400000,-10.522200,2.514110,1.478120
45.500000,-10.512700,2.613900,1.455150
45.600000,-10.498100,2.722620,1.417200
45.700000,-10.476500,2.942800,1.364570
45.800000,-10.461300,3.040160,1.325730
45.900000,-10.394900,3.233570,1.393840
46.000000,-10.382800,3.458850,1.557410
46.100000,-10.365500,3.602660,1.591490
46.200000,-10.374800,3.687660,1.591230
46.300000,-10.374600,3.797680,1.596400
46.400000,-10.377700,4.010800,1.590660
46.500000,-10.374200,4.120620,1.590630
46.600000,-10.374300,4.224730,1.576550
46.700000,-10.365100,4.319030,1.559570
46.800000,-10.355000,4.653820,1.443550
46.900000,-10.376300,4.744040,1.410930
47.000000,-10.343500,4.841020,1.448020
47.100000,-10.339200,5.054850,1.619810
47.200000,-10.338800,5.172500,1.723870
47.300000,-10.368900,5.298760,1.831670
47.400000,-10.393500,5.372690,1.913250
47.500000,-10.481500,5.589600,2.104310
47.600000,-10.539400,5.671230,2.203850
47.700000,-10.710500,5.811810,2.498990
47.800000,-10.815900,5.934920,2.792400
47.900000,-10.895900,5.948390,2.936810
48.000000,-11.019400,5.970390,3.083230
48.100000,-11.127300,5.916620,-3.066830
48.200000,-11.311000,5.929580,-2.778050
48.300000,-11.296300,5.954050,-2.733760
48.400000,-11.295200,5.935120,-2.726560
48.500000,-11.329700,5.930810,-2.677100
48.600000,-11.598300,5.745730,-2.305770
48.700000,-11.613000,5.653970,-2.240720
48.800000,-11.614200,5.658610,-2.247660
48.900000,-11.636900,5.647270,-2.232540
49.000000,-11.681100,5.594020,-2.228500
49.100000,-11.748500,5.507230,-2.184470
49.200000,-11.815500,5.407870,-2.158460
49.300000,-11.939800,5.219870,-1.988120
49.400000,-11.971200,5.130980,-1.885900
49.500000,-12.026600,4.921610,-1.583640
49.600000,-12.015300,4.694060,-1.525870
49.700000,-11.969700,4.577690,-1.581110
49.800000,-11.968900,4.474670,-1.625900
49.900000,-11.967400,4.371160,-1.670140
50.000000,-12.017400,4.186360,-1.701150
50.100000,-12.024700,4.180870,-1.699290
50.200000,-12.009500,4.178810,-1.704640
50.300000,-12.012800,4.157330,-1.736300
50.400000,-12.097800,3.961240,-2.047920
50.500000,-12.077500,3.956910,-2.179680
50.600000,-12.088600,3.923470,-2.334860
50.700000,-12.092400,3.927900,-2.778840
50.800000,-12.096500,3.920090,-2.913140
50.900000,-12.107600,3.902280,-3.032910
51.000000,-12.156000,3.918590,-3.101500
51.100000,-12.374200,3.911130,-3.050370
51.200000,-12.469200,3.878690,-2.982300
51.300000,-12.672200,3.843280,-2.799220
51.400000,-12.832500,3.766050,-2.580350
51.500000,-12.951500,3.720960,-2.475930
51.600000,-13.018700,3.651760,-2.376890
51.700000,-13.018000,3.655890,-2.357740
51.800000,-13.006800,3.649240,-2.384750
51.900000,-12.997700,3.703060,-2.423400
52.000000,-12.913700,3.738700,-2.480670
52.100000,-12.897300,3.763550,-2.520280
52.200000,-12.912300,3.747850,-2.524390
52.300000,-12.918700,3.751560,-2.522610
52.400000,-12.933300,3.738620,-2.532220
52.500000,-12.918800,3.742490,-2.516270
52.600000,-12.902500,3.750820,-2.520570
52.700000,-12.876600,3.758440,-2.556060
52.800000,-12.870200,3.759410,-2.639320
52.900000,-12.922200,3.732430,-2.864570
53.000000,-13.006200,3.715040,-2.888710
53.100000,-13.214500,3.673140,-2.959030
53.200000,-13.423700,3.650370,-3.012690
53.300000,-13.404500,3.627570,-3.076940
53.400000,-13.397600,3.637810,-3.079040
53.500000,-13.423700,3.629500,-3.077240
53.600000,-13.488800,3.634590,-3.103910
53.700000,-13.572700,3.635390,-3.129430
53.800000,-13.673200,3.638230,3.102100
53.900000,-13.767500,3.629020,3.001610
54.000000,-14.093700,3.716620,2.578240
54.100000,-14.162900,3.764500,2.442280
54.200000,-14.255600,3.838240,2.296260
54.300000,-14.381200,3.992450,2.007200
54.400000,-14.417800,4.116250,1.868700
54.500000,-14.441700,4.214500,1.763910
54.600000,-14.464300,4.314160,1.689040
54.700000,-14.486300,4.534340,1.564630
54.800000,-14.458700,4.650660,1.517620
54.900000,-14.456200,4.863930,1.329220
55.000000,-14.378100,5.175190,1.425490
55.100000,-14.381500,5.284670,1.497570
55.200000,-14.367900,5.375060,1.655590
55.300000,-14.391500,5.478790,1.803230
55.400000,-14.449300,5.694930,1.866780
55.500000,-14.470600,5.767280,1.884930
55.600000,-14.472500,5.821530,2.053040
55.700000,-14.479000,5.825900,2.081270
55.800000,-14.479700,5.832850,2.085000
55.900000,-14.471800,5.822680,2.077160
56.000000,-14.464800,5.802670,2.053250
56.100000,-14.415000,5.681130,2.068340
56.200000,-14.410500,5.708880,2.092690
56.300000,-14.386600,5.695510,2.085470
56.400000,-14.424600,5.738070,2.096880
56.500000,-14.450000,5.752340,2.093810
56.600000,-14.466000,5.764680,2.098790
56.700000,-14.454200,5.781440,2.059840
56.800000,-14.476600,5.805590,2.044640
56.900000,-14.479600,5.823430,2.043150
57.000000,-14.473400,5.816660,2.047360
57.100000,-14.472600,5.808840,2.048490
57.200000,-14.416800,5.728020,2.035390
57.300000,-14.407700,5.689700,2.085040
57.400000,-14.413800,5.702280,2.065600
57.500000,-14.417200,5.692840,2.091100
57.600000,-14.467900,5.866640,2.222050
57.700000,-14.486400,5.896530,2.350660
57.800000,-14.488500,5.910100,2.353740
57.900000,-14.506300,5.906390,2.402200
58.000000,-14.508500,5.930800,2.425810
58.100000,-14.501900,5.924150,2.435830
58.200000,-14.535100,5.918100,2.435530
58.300000,-14.488500,5.894050,2.284940
58.400000,-14.506300,5.872550,2.119630
58.500000,-14.489300,5.894510,1.997900
58.600000,-14.495800,5.903900,2.018730
58.700000,-14.514400,5.922800,2.003190
58.800000,-14.546200,6.022280,1.995690
58.900000,-14.582500,6.101860,2.022100
59.000000,-14.692500,6.309150,2.036840
59.100000,-14.755200,6.442110,2.063870
59.200000,-14.791400,6.536840,2.119240
59.300000,-14.846000,6.638560,2.207830
59.400000,-15.092900,6.808610,2.608160
59.500000,-15.144300,6.865240,2.750430
59.600000,-15.289600,6.873300,2.906720
59.700000,-15.497100,6.899950,-3.070150
59.800000,-15.585400,6.885460,-2.953910
59.900000,-15.704100,6.846080,-2.778010
60.000000,-15.782400,6.829970,-2.634260
60.100000,-15.896700,6.742190,-2.415870
60.200000,-15.910600,6.732440,-2.409040
60.300000,-15.826200,6.866820,-2.422620
60.400000,-15.604400,7.011080,-2.425680
60.500000,-15.557000,7.058830,-2.378600
60.600000,-15.477800,7.152270,-2.341800
60.700000,-15.436800,7.206630,-2.316800
60.800000,-15.383900,7.252690,-2.278710
60.900000,-15.345700,7.274680,-2.222430
61.000000,-15.335900,7.291820,-2.115110
61.100000,-15.360700,7.270490,-2.097360
61.200000,-15.378900,7.213520,-1.985440
61.300000,-15.437000,7.096000,-1.845580
61.400000,-15.436700,7.032420,-1.740130
61.500000,-15.461400,7.052710,-1.505230
61.600000,-15.477100,7.034150,-1.361660
61.700000,-15.456500,7.008650,-1.218910
61.800000,-15.440000,6.992610,-1.075310
61.900000,-15.350500,6.861260,-0.829483
62.000000,-15.268900,6.795280,-0.725907
62.100000,-15.080800,6.622360,-0.543753
62.200000,-14.923200,6.536110,-0.671328
62.300000,-14.839200,6.476160,-0.767731
62.400000,-14.756100,6.407360,-0.931398
62.500000,-14.683500,6.320010,-1.068230
62.600000,-14.605400,6.110490,-1.102340
62.700000,-14.575300,6.059140,-1.090760
62.800000,-14.565000,6.049250,-1.091320
62.900000,-14.544700,5.971530,-1.074810
63.000000,-14.391700,5.691880,-1.144400
63.100000,-14.333100,5.579890,-1.214060
63.200000,-14.294200,5.467770,-1.311050
63.300000,-14.258300,5.299320,-1.587480
63.400000,-14.265800,5.169100,-1.721400
63.500000,-14.300500,5.071500,-1.866820
63.600000,-14.316300,4.969320,-1.998240
63.700000,-14.488900,4.787470,-2.292310
63.800000,-14.552100,4.719280,-2.455940
63.900000,-14.747200,4.622750,-2.740740
64.000000,-14.929500,4.575740,-3.021800
64.100000,-15.038000,4.560160,3.104660
64.200000,-15.134000,4.566760,2.938080
64.300000,-15.236300,4.583000,2.818680
64.400000,-15.422000,4.665500,2.847060
64.500000,-15.529900,4.692590,2.937400
64.600000,-15.624000,4.701420,3.040570
64.700000,-15.746100,4.709980,-3.084630
64.800000,-16.085200,4.654760,-3.039900
64.900000,-16.138900,4.662780,-3.080140
