timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
56,3.1198143494,-0.8723880264,71.1930541469,1.5976019684,-1.1298164526,-0.0060118075
57,3.5552865685,-0.8766814760,72.0445781033,1.6068726859,-1.0979669678,-0.0119232273
58,4.0156163294,-0.8824115483,72.8816431378,1.6007608020,-1.0649766472,-0.0047742045
59,4.4975030934,-0.8901841610,73.7066266147,1.5865765620,-1.0297718554,0.0070622037
60,5.0041841633,-0.8968444895,74.5020227089,1.5767722999,-0.9930445238,0.0156453564
61,5.5305120634,-0.8971716903,75.2693278490,1.5818297450,-0.9553782072,0.0061785943
62,6.0816108307,-0.8955845163,76.0103810223,1.5889646534,-0.9182090353,-0.0060658630
63,6.6590176774,-0.8981755090,76.7231135500,1.5909797413,-0.8820327592,-0.0099804501
64,7.2683218515,-0.9062608387,77.4155245221,1.5879547582,-0.8464035839,-0.0043776697
65,7.8939626659,-0.9181403097,78.0799304537,1.5850493021,-0.8104297247,-0.0016129616
66,8.5346464815,-0.9255125355,78.7092631039,1.5891961955,-0.7743704769,-0.0054073796
67,9.1977587299,-0.9306721232,79.3175582591,1.5917012201,-0.7383552349,-0.0090254983
68,9.8794378915,-0.9387230948,79.9009405912,1.5897368297,-0.7024423819,-0.0095386397
69,10.5871583765,-0.9503219818,80.4620069880,1.5903044426,-0.6665366731,-0.0103297668
70,11.3114170355,-0.9626270570,80.9978237614,1.5933081836,-0.6305449639,-0.0175506948
71,12.0493293174,-0.9935889377,81.5203811855,1.5974653225,-0.5937459150,-0.0282607321
72,12.8114199904,-1.0369787852,82.0324412283,1.6009931321,-0.5568983001,-0.0376384289
73,13.5961710679,-1.0902941429,82.5240538255,1.5990700311,-0.5200326761,-0.0406556545
74,14.4058818952,-1.1380050952,82.9761361865,1.5935346688,-0.4832825901,-0.0365446110
75,15.2356104115,-1.1899940958,83.4098947491,1.5852636838,-0.4466983382,-0.0304338028
76,16.0783400600,-1.2315314094,83.7998667236,1.5793627173,-0.4092471058,-0.0283108677
77,16.9413456054,-1.2724886258,84.1709782077,1.5715423502,-0.3714315455,-0.0279437230
78,17.8203210325,-1.3068595992,84.5043699556,1.5650725399,-0.3334935964,-0.0277820458
79,18.7194676972,-1.3417846290,84.8001417642,1.5605330037,-0.2956137136,-0.0256092774
80,19.6337823166,-1.3828183548,85.0600848882,1.5586159657,-0.2580401648,-0.0249143568
81,20.5645410638,-1.4384466204,85.2872814807,1.5581754505,-0.2211499130,-0.0242090922
82,21.5059292016,-1.4911394478,85.4740885305,1.5591411240,-0.1850325537,-0.0236992842
83,22.4582905783,-1.5368904545,85.6220275837,1.5657014665,-0.1498148852,-0.0230596069
84,23.4115386597,-1.5849115742,85.7354484955,1.5689953033,-0.1158195730,-0.0265926758
85,24.3699465696,-1.6256514312,85.8260301623,1.5689986697,-0.0829822469,-0.0322080944
86,25.3324292117,-1.6831631659,85.8796568063,1.5749478513,-0.0533117453,-0.0359708401
87,26.3028960304,-1.7327367838,85.9065227400,1.5768718116,-0.0275447754,-0.0352979225
88,27.2842758772,-1.7872814767,85.9177904443,1.5769688186,-0.0050293073,-0.0310514603
89,28.2675482463,-1.8338269985,85.9072113123,1.5767076193,0.0140493889,-0.0275716965
90,29.2462225020,-1.8978763454,85.8799535196,1.5780996894,0.0306561776,-0.0301806603
91,30.2277341766,-1.9559954106,85.8337753112,1.5800882580,0.0456085566,-0.0355940380
92,31.2134254925,-2.0135497794,85.7736069178,1.5838408787,0.0577892527,-0.0391307581
93,32.2029507199,-2.0783699702,85.6996973233,1.5892699095,0.0672740906,-0.0424017188
94,33.1926206166,-2.1392607108,85.6190461855,1.5922657531,0.0733271549,-0.0470730974
95,34.1830334305,-2.2064339039,85.5384553526,1.5936037465,0.0772364103,-0.0522167036
96,35.1811637277,-2.2705829645,85.4526568607,1.5954418208,0.0802181413,-0.0556200989
97,36.1812914136,-2.3417120271,85.3670085274,1.5954571759,0.0830542980,-0.0590854458
98,37.1834193549,-2.4109868864,85.2784134901,1.5959928559,0.0855553653,-0.0615360311
99,38.1864972932,-2.4839549731,85.1863905656,1.5965911192,0.0876625232,-0.0655564399
100,39.1950616161,-2.5689358624,85.0830872643,1.5990457447,0.0899225412,-0.0669626011
101,40.2121399177,-2.6577900080,84.9798951467,1.5993022079,0.0919325677,-0.0659658160
102,41.2305114598,-2.7414783256,84.8774100890,1.5981036095,0.0943062207,-0.0647121570
103,42.2489321281,-2.8196915871,84.7712873869,1.5983552401,0.0963835058,-0.0661995234
104,43.2706334321,-2.8995223760,84.6650778387,1.5967960163,0.0988458800,-0.0681569396
105,44.2990507754,-2.9829419722,84.5522741624,1.5949946889,0.1014553893,-0.0707998967
106,45.3313321939,-3.0689364920,84.4365819646,1.5922713478,0.1039613053,-0.0743697420
107,46.3657221483,-3.1551306013,84.3215080591,1.5882969565,0.1060468672,-0.0791045567
