frame,path,points,sampled_points,lambda1,lambda2,lambda3,linearity,planarity,scattering,degeneracy_score,range_mean_m,range_p95_m,intensity_mean,intensity_std,intensity_p05,intensity_p95
19,dogfooding_results/lidar_degeneracy_fog_200/00000019/cloud.pcd,42409,14137,3.245863167331497,1.0387718426124282,0.5317505627590012,0.6799705381707671,0.15620537703388818,0.1638240847953447,0.6799705381707671,1.8911973809253015,4.289225337574569,3160.0693013275486,2893.359642635252,42.0,8137.0
20,dogfooding_results/lidar_degeneracy_fog_200/00000020/cloud.pcd,42329,14110,3.2434837308813353,1.0368410635488206,0.5231323377766178,0.6803310423058343,0.15838177971455872,0.16128717797960704,0.6803310423058343,1.8879717249386243,4.287133382119826,3155.4539913534454,2883.909927446147,42.0,8111.0
21,dogfooding_results/lidar_degeneracy_fog_200/00000021/cloud.pcd,42259,14087,3.11846760039159,1.0243849175334516,0.5285192736090512,0.6715101617843269,0.15900939418518698,0.1694804440304861,0.6715101617843269,1.8807356337952232,4.268648054675696,3149.731134196266,2876.942821862084,42.0,8091.0
22,dogfooding_results/lidar_degeneracy_fog_200/00000022/cloud.pcd,42183,14061,3.1842944960062076,1.0314115174723735,0.528537502549037,0.6760941807467915,0.15792321205028273,0.16598260720292582,0.6760941807467915,1.8834909638826083,4.268955435405527,3145.8354076286655,2876.4880619504524,41.0,8085.0
23,dogfooding_results/lidar_degeneracy_fog_200/00000023/cloud.pcd,42122,14041,3.1250323797323087,1.0171417209287361,0.5286128356110207,0.6745180217889888,0.15632762351075638,0.16915435470025492,0.6745180217889888,1.8760468303745463,4.246621171676715,3146.268339585015,2873.9409649230315,42.0,8077.0
24,dogfooding_results/lidar_degeneracy_fog_200/00000024/cloud.pcd,42074,14025,3.193778362115353,1.0234826146136229,0.530101315562174,0.6795386221053443,0.15448200942931586,0.16597936846533992,0.6795386221053443,1.8821804236841797,4.252982117556866,3145.426748110472,2871.6257480339987,43.0,8070.0
25,dogfooding_results/lidar_degeneracy_fog_200/00000025/cloud.pcd,41981,13994,3.1583517502965845,1.016533401511308,0.5251601866463886,0.6781443354383023,0.15557900250305468,0.16627666205864294,0.6781443354383023,1.8736912146124713,4.23533795527746,3147.4006574402706,2868.7439217033634,43.0,8066.0
26,dogfooding_results/lidar_degeneracy_fog_200/00000026/cloud.pcd,42055,14019,2.988218726283199,1.0290077040571417,0.5212978034188135,0.6556451189444756,0.16990386151211462,0.1744510195434098,0.6556451189444756,1.8611122599241898,4.218446476007963,3133.6684341933183,2863.977448024873,43.0,8051.0
27,dogfooding_results/lidar_degeneracy_fog_200/00000027/cloud.pcd,42014,14005,3.072174377792628,1.0187874875863208,0.5226072777493806,0.6683822718688499,0.1615078276231989,0.17010990050795116,0.6683822718688499,1.8637621292687607,4.21914901393319,3129.4916694435187,2857.045296934871,43.0,8036.0
28,dogfooding_results/lidar_degeneracy_fog_200/00000028/cloud.pcd,42017,14006,2.9786272525216244,1.0235451065684378,0.5208880049463861,0.6563701934500423,0.16875461714671278,0.17487518940324492,0.6563701934500423,1.8588673172074515,4.194833912853243,3122.080062831711,2853.0122055123684,41.0,8027.199999999997
29,dogfooding_results/lidar_degeneracy_fog_200/00000029/cloud.pcd,41915,13972,2.9665561161633067,1.0192375959877098,0.5169265431922212,0.6564239623061957,0.1693246421527786,0.17425139554102564,0.6564239623061957,1.8558624123819079,4.204520181845717,3119.7300011928905,2847.701893037153,41.0,8018.0
30,dogfooding_results/lidar_degeneracy_fog_200/00000030/cloud.pcd,41831,13944,2.9694631334857196,1.0163163863220088,0.5223490805560909,0.6577440632748316,0.16634902794232434,0.1759069087828441,0.6577440632748316,1.8547882837561853,4.1886962811684425,3115.2262676005835,2845.6808620907286,41.0,8000.0
31,dogfooding_results/lidar_degeneracy_fog_200/00000031/cloud.pcd,41818,13940,2.8883497758587766,1.0156902717751914,0.5173939979495149,0.6483492822564393,0.17251936659143746,0.17913135115212322,0.6483492822564393,1.8495374089182175,4.190539106721145,3108.476493376058,2836.6946371990043,41.0,7979.0
32,dogfooding_results/lidar_degeneracy_fog_200/00000032/cloud.pcd,41774,13925,3.00143191300217,1.0074726732968242,0.526360951292166,0.6643359894547454,0.16029406494962872,0.1753699455956259,0.6643359894547454,1.8574553670536142,4.18978390396625,3103.805931919376,2829.869502545737,41.0,7952.0
33,dogfooding_results/lidar_degeneracy_fog_200/00000033/cloud.pcd,41526,13842,2.9759373558156437,1.0022130171742316,0.5219249335246593,0.6632277842758738,0.1613905221193526,0.1753816936047736,0.6632277842758738,1.858639275240783,4.19965099235411,3110.117300004816,2822.946210199396,42.0,7933.0
34,dogfooding_results/lidar_degeneracy_fog_200/00000034/cloud.pcd,41460,13820,3.0283440995709947,1.006905944442528,0.5186687142187707,0.6675060986018169,0.16122250780316627,0.17127139359501684,0.6675060986018169,1.8574781402872416,4.188135745120783,3101.2177520501687,2816.608671299429,42.0,7894.0
35,dogfooding_results/lidar_degeneracy_fog_200/00000035/cloud.pcd,41071,13691,2.953153772559841,1.0034685841956281,0.5089737011485687,0.6602044250049988,0.16744637128002426,0.17234920371497692,0.6602044250049988,1.846417276795319,4.180102885970847,3108.886221421441,2813.697653271065,41.0,7871.0
36,dogfooding_results/lidar_degeneracy_fog_200/00000036/cloud.pcd,40570,13524,2.9889058659914203,0.9967298619253411,0.5065788143910119,0.6665235017046194,0.16399012532023854,0.1694863729751421,0.6665235017046194,1.8412629251736357,4.1610021338788545,3121.294922356421,2813.3238830335167,41.0,7847.0
37,dogfooding_results/lidar_degeneracy_fog_200/00000037/cloud.pcd,39862,19931,2.9156195682096397,0.9913298632961469,0.4929277746365936,0.6599934113129576,0.17094208520681634,0.16906450348022597,0.6599934113129576,1.8269998368276867,4.132544693951415,3150.454166875721,2812.596205577329,43.0,7820.949999999997
38,dogfooding_results/lidar_degeneracy_fog_200/00000038/cloud.pcd,39477,19739,2.994742023674714,0.9795269247428813,0.49897119503256776,0.6729177615302745,0.16046648623197435,0.16661575223775119,0.6729177615302745,1.8331309462384617,4.153974160425641,3158.0371608784862,2814.882795190053,42.0,7820.0
39,dogfooding_results/lidar_degeneracy_fog_200/00000039/cloud.pcd,39388,19694,2.911332273155189,0.9777098485716509,0.4940144899036793,0.6641709853640145,0.16614227208897778,0.16968674254700772,0.6641709853640145,1.8280461505819758,4.145281544119012,3155.4583121762976,2812.259343034481,44.0,7806.0
40,dogfooding_results/lidar_degeneracy_fog_200/00000040/cloud.pcd,39159,19580,3.042327207543795,0.978733625494034,0.4977912138041047,0.6782944243909225,0.15808372304510118,0.16362185256397635,0.6782944243909225,1.8381597974509216,4.163169998655232,3154.336014709262,2812.594500723323,45.0,7801.0
41,dogfooding_results/lidar_degeneracy_fog_200/00000041/cloud.pcd,38987,19494,2.965354216024676,0.9999413326522126,0.48988197379298076,0.6627919432867201,0.17200621635785973,0.1652018403554202,0.6627919432867201,1.8369116620193977,4.162960682275124,3154.9362608048837,2810.395079349003,45.0,7791.0
42,dogfooding_results/lidar_degeneracy_fog_200/00000042/cloud.pcd,38709,19355,2.9965486741152416,0.9925342505444278,0.48401371831741463,0.6687741937522564,0.16970207646540517,0.16152372978233837,0.6687741937522564,1.8335092339598302,4.168101102958108,3166.5599989666484,2813.471631856875,46.0,7795.0
43,dogfooding_results/lidar_degeneracy_fog_200/00000043/cloud.pcd,38329,19165,3.0521714031410534,0.9926318598156262,0.48330274437885257,0.6747784679477411,0.16687434883657332,0.15834718321568558,0.6747784679477411,1.840803462963242,4.1767945272734455,3192.836885908842,2817.669735480983,47.0,7827.0
44,dogfooding_results/lidar_degeneracy_fog_200/00000044/cloud.pcd,38111,19056,2.9938784555468305,1.0004696499937846,0.4790563109136245,0.665828234229018,0.17415982205761396,0.16001194371336797,0.665828234229018,1.8393580616036405,4.175281181459394,3213.0687203169687,2827.343896011074,46.0,7875.0
45,dogfooding_results/lidar_degeneracy_fog_200/00000045/cloud.pcd,37534,18767,2.9432566536535885,0.9948452191820347,0.47173937044089825,0.6619916859961595,0.17773028665093923,0.16027802735290117,0.6619916859961595,1.8287052396549133,4.1688722812400725,3262.111365695103,2837.2492661869674,48.0,7903.0
46,dogfooding_results/lidar_degeneracy_fog_200/00000046/cloud.pcd,37348,18674,2.9164119789112064,1.0030132590087775,0.4788777282283047,0.6560797081270954,0.17971930391540564,0.16420098795749896,0.6560797081270954,1.830190319075612,4.168678329827396,3280.6887115775944,2843.1211670202883,47.0,7902.0
47,dogfooding_results/lidar_degeneracy_fog_200/00000047/cloud.pcd,37187,18594,2.965605696901947,1.0087846565579732,0.47881131312211045,0.659838576108816,0.17870661092589124,0.16145481296529274,0.659838576108816,1.8373038455929909,4.1738381993461795,3296.949256460591,2844.7039995696537,48.0,7905.699999999997
48,dogfooding_results/lidar_degeneracy_fog_200/00000048/cloud.pcd,37257,18629,2.881278764042829,1.0100656527954186,0.46906243556845933,0.6494384141511673,0.1877649687973466,0.16279661705148601,0.6494384141511673,1.82994414899888,4.1699876308609,3290.536489787154,2844.274540676117,48.0,7901.0
49,dogfooding_results/lidar_degeneracy_fog_200/00000049/cloud.pcd,37339,18670,2.9421805075567864,1.0158085254823088,0.4711550469809953,0.6547429626179375,0.18511898814583566,0.16013804923622676,0.6547429626179375,1.839503308764944,4.176794483433399,3285.405072444361,2845.341578476137,50.0,7905.0999999999985
50,dogfooding_results/lidar_degeneracy_fog_200/00000050/cloud.pcd,37360,18680,2.891748513381396,1.0143711448148645,0.47065111271650023,0.6492187546320429,0.18802466036805474,0.16275658499990228,0.6492187546320429,1.8389140193882996,4.176324090116819,3283.3908725910064,2847.293814932276,50.0,7905.0
51,dogfooding_results/lidar_degeneracy_fog_200/00000051/cloud.pcd,37144,18572,2.8613433185370254,1.0174240701543609,0.47196691068699875,0.6444243291033811,0.1906297492977,0.16494592159891894,0.6444243291033811,1.8385009681853517,4.175475490573335,3292.5782091320266,2851.712641602542,49.0,7908.8499999999985
52,dogfooding_results/lidar_degeneracy_fog_200/00000052/cloud.pcd,36779,18390,2.797074746361746,1.0147407018608983,0.4652950319017701,0.6372135913847825,0.19643581948384167,0.16635058913137582,0.6372135913847825,1.8271641276108033,4.171532086590094,3318.3768454824763,2852.0787723354433,49.0,7910.0
53,dogfooding_results/lidar_degeneracy_fog_200/00000053/cloud.pcd,36451,18226,2.7040139320735745,0.9998265236969193,0.45904779637204973,0.6302435753612402,0.19999110245344523,0.1697653221853146,0.6302435753612402,1.8139099385310171,4.1489729408789255,3340.21590628515,2851.811530728959,49.0,7900.0
54,dogfooding_results/lidar_degeneracy_fog_200/00000054/cloud.pcd,36044,18022,2.668535170966282,1.014567807122577,0.4525255836814496,0.6198034718968309,0.21061825587167016,0.16957827223149888,0.6198034718968309,1.8077883567953816,4.151911876477846,3365.542697813783,2852.264520049646,49.0,7899.0
55,dogfooding_results/lidar_degeneracy_fog_200/00000055/cloud.pcd,35763,17882,2.6905949492052983,0.9970933319928379,0.45401684120472047,0.6294152963130544,0.2018425296414542,0.16874217404549138,0.6294152963130544,1.8061983809247415,4.1400451483883325,3380.0919385957554,2857.7356701040903,49.0,7899.0
56,dogfooding_results/lidar_degeneracy_fog_200/00000056/cloud.pcd,35462,17731,2.7083639459426485,1.002729780454779,0.4536399149415989,0.6297654966360963,0.20273858184228227,0.16749592152162146,0.6297654966360963,1.8073275956366954,4.15418710387928,3392.9682477017654,2864.3127058649684,49.0,7912.0
57,dogfooding_results/lidar_degeneracy_fog_200/00000057/cloud.pcd,35277,17639,2.6737843870232543,0.9882752402988908,0.4508613847670677,0.6303833453829291,0.20099371442965536,0.16862294018741553,0.6303833453829291,1.8003740961535701,4.139042299541544,3407.130198146101,2866.7022647223343,47.0,7921.0
58,dogfooding_results/lidar_degeneracy_fog_200/00000058/cloud.pcd,34984,17492,2.675079216924098,0.992868395744306,0.4513296187861088,0.6288452358857838,0.20243840762999082,0.16871635648422545,0.6288452358857838,1.800929942363149,4.137938274066475,3427.0309570089184,2866.9638425956055,48.0,7920.0
59,dogfooding_results/lidar_degeneracy_fog_200/00000059/cloud.pcd,34980,17490,2.6768662296764663,0.9963757401139085,0.4553932368279336,0.6277827673763388,0.20209545672790666,0.1701217758957547,0.6277827673763388,1.8017180997726447,4.143921274271428,3418.638993710692,2864.9059824063693,47.0,7918.0
60,dogfooding_results/lidar_degeneracy_fog_200/00000060/cloud.pcd,34605,17303,2.6785626305387775,0.9963790117671169,0.4506222715574663,0.6280172804595946,0.20374985224813458,0.16823286729227094,0.6280172804595946,1.7997419763210485,4.15249381673583,3437.885565669701,2858.3460020815646,50.0,7910.0
61,dogfooding_results/lidar_degeneracy_fog_200/00000061/cloud.pcd,34646,17323,2.68111426179781,0.9812166725509193,0.45448668216250276,0.6340265364546722,0.19645935941395495,0.16951410413137283,0.6340265364546722,1.798289462748746,4.117193457548057,3431.232638688449,2847.316048956524,48.0,7895.75
62,dogfooding_results/lidar_degeneracy_fog_200/00000062/cloud.pcd,34397,17199,2.6685712121431817,0.9697835768392381,0.45131683979795273,0.6365907072570172,0.1942862662544031,0.16912302648857977,0.6365907072570172,1.7952562920170232,4.111817677558845,3434.7939064453294,2842.2358822214273,48.0,7863.0
63,dogfooding_results/lidar_degeneracy_fog_200/00000063/cloud.pcd,34044,17022,2.6644280887246743,0.9910251536934112,0.448479306623466,0.6280533305112527,0.20362562959229052,0.1683210398964568,0.6280533305112527,1.7950485606713455,4.113941187593252,3441.797203618846,2835.59064287661,50.0,7840.0
64,dogfooding_results/lidar_degeneracy_fog_200/00000064/cloud.pcd,33728,16864,2.6309112207704364,0.9945199324551304,0.44295189736312307,0.6219865099956148,0.20964904886850805,0.16836444113587723,0.6219865099956148,1.7878026806835048,4.093633740265584,3444.2453154648956,2831.715751336425,48.0,7808.0
65,dogfooding_results/lidar_degeneracy_fog_200/00000065/cloud.pcd,33569,16785,2.6347659031904014,0.984289857092379,0.44567106150558267,0.6264222730753741,0.2044275716998578,0.1691501552247681,0.6264222730753741,1.787349998597784,4.081681596918115,3441.8605260806103,2823.799090834954,48.0,7776.0
66,dogfooding_results/lidar_degeneracy_fog_200/00000066/cloud.pcd,33754,16877,2.6562127643585693,0.9791781774779175,0.4495592435971379,0.6313630479392819,0.1993887466347876,0.1692482054259305,0.6313630479392819,1.7908983428153495,4.0814498675846185,3414.01872370682,2816.6819790178547,46.0,7757.0
67,dogfooding_results/lidar_degeneracy_fog_200/00000067/cloud.pcd,33627,16814,2.682451386842855,0.9842459388272329,0.44525558229885454,0.6330796734453952,0.20093201284916848,0.16598831370543632,0.6330796734453952,1.7963293285513762,4.094543946706548,3413.716567044339,2808.487244598936,47.0,7740.699999999997
68,dogfooding_results/lidar_degeneracy_fog_200/00000068/cloud.pcd,33450,16725,2.721557669620254,0.980939570105216,0.449486402612319,0.6395668623688988,0.1952753650695383,0.16515777256156286,0.6395668623688988,1.8020104977626126,4.09745442988975,3411.8242750373693,2802.194593656932,47.0,7720.549999999999
69,dogfooding_results/lidar_degeneracy_fog_200/00000069/cloud.pcd,33208,16604,2.6867250713751956,0.9791908355504492,0.44570869985479794,0.6355448326354984,0.1985622352578819,0.16589293210661957,0.6355448326354984,1.7972584186515244,4.1025788518879915,3410.4026138279933,2799.7585665424585,47.0,7702.649999999998
70,dogfooding_results/lidar_degeneracy_fog_200/00000070/cloud.pcd,32866,16433,2.713532203644032,0.9923615507592797,0.4428497952703414,0.6342915888646442,0.2025079174483328,0.16320049368702297,0.6342915888646442,1.799654320887347,4.102651365520227,3422.522728655754,2793.5732391526153,47.0,7692.0
71,dogfooding_results/lidar_degeneracy_fog_200/00000071/cloud.pcd,32667,16334,2.700591686997278,0.9860690106314767,0.4456533936525195,0.6348692712862999,0.20011007942479156,0.16502064928890847,0.6348692712862999,1.8031897330344517,4.102758302320485,3428.770992132733,2780.678677309475,48.0,7673.0
72,dogfooding_results/lidar_degeneracy_fog_200/00000072/cloud.pcd,32546,16273,2.7272789105113375,0.9837878881980844,0.44154153271145963,0.6392785921504325,0.198823212908928,0.16189819494063956,0.6392785921504325,1.8050824422893819,4.0941348231556836,3419.7724451545505,2774.648267241266,46.0,7659.0
73,dogfooding_results/lidar_degeneracy_fog_200/00000073/cloud.pcd,32272,16136,2.694914331622778,0.9737685866011293,0.44210039793018946,0.6386643630282816,0.1972857476143922,0.16404988935732623,0.6386643630282816,1.8008349932559002,4.08181985503676,3433.4051809618245,2764.4014922192227,47.0,7643.0
74,dogfooding_results/lidar_degeneracy_fog_200/00000074/cloud.pcd,32091,16046,2.750348723413615,0.9768637336599485,0.4431174073135174,0.6448218637353349,0.19406496412715546,0.16111317213750956,0.6448218637353349,1.805473093378087,4.098261613003883,3436.788601165436,2761.33466034309,45.0,7628.0
75,dogfooding_results/lidar_degeneracy_fog_200/00000075/cloud.pcd,31977,15989,2.778351420785626,0.9743686485335319,0.44202927409383824,0.6492997101648097,0.19160260665987514,0.15909768317531514,0.6492997101648097,1.8143652405905837,4.102651418472261,3451.242048972699,2757.082314768075,46.0,7642.199999999997
76,dogfooding_results/lidar_degeneracy_fog_200/00000076/cloud.pcd,31917,15959,2.805596677768071,0.9793449547185848,0.44308881969825675,0.6509316672353346,0.19113799901093928,0.15793033375372617,0.6509316672353346,1.8179576870505356,4.105735705967477,3459.9109252122694,2753.9509425360916,47.0,7662.199999999997
77,dogfooding_results/lidar_degeneracy_fog_200/00000077/cloud.pcd,31921,15961,2.7997520955369697,0.975094576943847,0.44781428372592147,0.6517211011295513,0.1883310647605025,0.1599478341099462,0.6517211011295513,1.819846978320136,4.107651469543177,3459.7644810626234,2757.0402324435163,45.0,7694.0
78,dogfooding_results/lidar_degeneracy_fog_200/00000078/cloud.pcd,31931,15966,2.780309605809217,0.9860922785319558,0.4529405765724607,0.6453300465273359,0.19175983165526625,0.16291012181739775,0.6453300465273359,1.8237656565435922,4.119799727204167,3466.706084995772,2762.402696498918,46.0,7728.0
79,dogfooding_results/lidar_degeneracy_fog_200/00000079/cloud.pcd,32046,16023,2.820780199409613,0.9943130337493338,0.45774425533456625,0.6475042493713468,0.19021998896867998,0.1622757616599733,0.6475042493713468,1.8301803713020484,4.13192690474813,3471.041814891094,2762.2040975124014,45.0,7752.0
80,dogfooding_results/lidar_degeneracy_fog_200/00000080/cloud.pcd,32089,16045,2.8071228034533733,0.9771816662015173,0.4607617274611756,0.6518920850205161,0.1839677046209138,0.16414021035857007,0.6518920850205161,1.8268406192166675,4.158794584161917,3481.6179376110194,2764.9056556439714,46.0,7777.0
81,dogfooding_results/lidar_degeneracy_fog_200/00000081/cloud.pcd,32077,16039,2.8253858997598016,0.9680028363742248,0.46701347069892224,0.6573909296933496,0.17731714655965894,0.16529192374699156,0.6573909296933496,1.8300277335860695,4.1561114533360985,3496.433301119182,2773.79528912434,46.0,7801.0
82,dogfooding_results/lidar_degeneracy_fog_200/00000082/cloud.pcd,32101,16051,2.8336369356057745,0.9712115535858551,0.4720864995806676,0.6572561779590759,0.17614290939445446,0.16660091264646967,0.6572561779590759,1.8343113220715002,4.157955131869576,3504.2474066228465,2784.5081259938233,45.0,7830.0
83,dogfooding_results/lidar_degeneracy_fog_200/00000083/cloud.pcd,32402,16201,2.8671452483323168,0.967450800161971,0.47235923718217965,0.6625734951081772,0.17267753116719944,0.16474897372462338,0.6625734951081772,1.8425264758404623,4.168356423513359,3498.5794086784767,2792.07637401082,45.0,7841.0
84,dogfooding_results/lidar_degeneracy_fog_200/00000084/cloud.pcd,32454,16227,2.895232371842977,0.9806731726733007,0.48133190491054256,0.6612799780043053,0.17247018671765527,0.16624983527803952,0.6612799780043053,1.8540649714674762,4.176065815712886,3519.0065015098294,2792.3481750882133,48.0,7852.3499999999985
85,dogfooding_results/lidar_degeneracy_fog_200/00000085/cloud.pcd,32813,16407,2.9371827322269892,0.9946356216035713,0.4828409568172741,0.6613640647242152,0.17424679069873583,0.16438914457704892,0.6613640647242152,1.866617667204995,4.187744095895627,3515.16950598848,2790.625605196006,47.0,7841.0
86,dogfooding_results/lidar_degeneracy_fog_200/00000086/cloud.pcd,33713,16857,2.973024701209467,1.0092481695818414,0.4861177756161782,0.6605315222671155,0.17595898000875895,0.16350949772412549,0.6605315222671155,1.8851918514804107,4.210576650903486,3479.7496514697596,2774.0890676229387,48.0,7830.0
87,dogfooding_results/lidar_degeneracy_fog_200/00000087/cloud.pcd,34352,17176,2.9637981435641727,1.0175055829479251,0.4841523640936129,0.6566886361146362,0.17995598654803055,0.16335537733733313,0.6566886361146362,1.8889317278669024,4.23480532891948,3459.5332731718677,2763.0406218391754,48.0,7799.0
88,dogfooding_results/lidar_degeneracy_fog_200/00000088/cloud.pcd,34277,17139,2.9238484615801275,1.018808898941029,0.4915778229644923,0.6515520854352223,0.18032093075425898,0.16812698381051877,0.6515520854352223,1.884112730505584,4.231056634336734,3509.1702599410683,2782.7120047152393,48.0,7850.0
89,dogfooding_results/lidar_degeneracy_fog_200/00000089/cloud.pcd,33892,16946,2.8870310989408896,1.023146625629316,0.48756674388549937,0.6456059562348814,0.18551233547165277,0.16888170829346583,0.6456059562348814,1.8731265197903488,4.228199159395813,3559.4781659388645,2789.1941233746043,49.0,7901.0
90,dogfooding_results/lidar_degeneracy_fog_200/00000090/cloud.pcd,33721,16861,2.782718948856372,1.0431504550597333,0.48766234973962164,0.6251326582986607,0.19962062843191666,0.17524671326942257,0.6251326582986607,1.8604776274060442,4.245621069084523,3678.944159425877,2874.604223180852,48.0,8139.0
91,dogfooding_results/lidar_degeneracy_fog_200/00000091/cloud.pcd,33452,16726,2.753737982515598,1.0405802568425118,0.490959548412476,0.6221208177940301,0.19959077875954837,0.1782884034464216,0.6221208177940301,1.8577028299342622,4.234182199446569,3681.2978297261748,2878.2615370702338,48.0,8167.0
