timestamp,x,y,yaw
5.200000,6.703880,-0.659224,-0.141848
5.300000,6.819130,-0.696271,-0.141979
5.400000,7.129200,-0.706567,-0.152976
5.500000,7.245150,-0.727530,-0.156872
5.600000,7.345610,-0.750671,-0.155281
5.700000,7.548160,-0.778419,-0.148019
5.800000,7.674490,-0.800213,-0.168975
5.900000,7.767030,-0.808637,-0.167014
6.000000,7.893830,-0.814082,-0.171658
6.100000,8.088500,-0.845222,-0.168780
6.200000,8.203640,-0.876058,-0.171592
6.300000,8.411410,-0.921052,-0.163050
6.400000,8.645730,-0.967626,-0.171406
6.500000,8.733860,-0.987956,-0.176250
6.600000,8.857680,-0.989330,-0.180291
6.700000,8.942560,-1.006060,-0.181414
6.800000,9.160740,-1.067410,-0.188978
6.900000,9.273650,-1.050050,-0.196102
7.000000,9.355250,-1.075900,-0.200987
7.100000,9.469920,-1.111920,-0.201933
7.200000,9.778670,-1.207010,-0.185632
7.300000,9.891580,-1.226110,-0.184545
7.400000,9.989010,-1.236700,-0.184461
7.500000,10.202800,-1.275620,-0.182725
7.600000,10.290000,-1.288380,-0.167704
7.700000,10.287100,-1.287420,-0.159575
7.800000,10.302500,-1.299340,-0.160371
7.900000,10.292700,-1.284570,-0.156692
8.000000,10.288500,-1.323710,-0.182493
8.100000,10.371600,-1.276800,-0.391433
8.200000,10.472800,-1.327360,-0.840812
8.300000,10.529500,-1.375420,-0.986018
8.400000,10.568800,-1.433270,-1.133410
8.500000,10.537700,-1.469310,-1.273880
8.600000,10.589600,-1.511170,-1.571890
8.700000,10.596300,-1.563950,-1.718220
8.800000,10.572700,-1.597570,-1.859420
8.900000,10.555500,-1.588370,-1.990550
9.000000,10.576400,-1.603110,-2.437490
9.100000,10.581100,-1.633770,-2.582470
9.200000,10.564700,-1.631160,-2.722410
9.300000,10.557900,-1.645090,-3.006390
9.400000,10.578300,-1.644270,3.128990
9.500000,10.546100,-1.636030,2.984770
9.600000,10.552800,-1.628000,2.843070
9.700000,10.532900,-1.615710,2.536440
9.800000,10.457600,-1.601940,2.426570
9.900000,10.309600,-1.479240,2.457020
10.000000,10.157900,-1.339700,2.608300
10.100000,10.039500,-1.292220,2.746630
10.200000,9.951800,-1.258190,2.852890
10.300000,9.838860,-1.214510,2.863490
10.400000,9.647740,-1.147060,2.862730
10.500000,9.539030,-1.135460,2.857440
10.600000,9.430720,-1.097780,2.855930
10.700000,9.329310,-1.079430,2.868180
10.800000,8.982620,-0.994189,3.070060
10.900000,8.868540,-0.997417,3.097010
11.000000,8.780130,-1.013350,3.116110
11.100000,8.546910,-0.998580,-3.119320
11.200000,8.467720,-1.001000,-3.100290
11.300000,8.375310,-1.021720,-3.074660
11.400000,8.252580,-1.017200,-3.047180
11.500000,8.036940,-1.050370,-3.004430
11.600000,7.942190,-1.079170,-2.986320
11.700000,7.669950,-1.105200,-2.986300
11.800000,7.477480,-1.115750,-3.157860
11.900000,7.364380,-1.105760,3.059180
12.000000,7.274930,-1.116880,3.048190
12.100000,7.166280,-1.101720,3.042240
12.200000,6.947920,-1.082800,3.038330
12.300000,6.842300,-1.070710,3.035340
12.400000,6.740340,-1.060620,3.031000
12.500000,6.635820,-1.046810,3.031580
12.600000,6.301150,-1.019980,3.022530
12.700000,6.201920,-0.995596,3.016140
12.800000,6.111740,-0.974116,3.013880
12.900000,5.876360,-0.951679,3.007910
13.000000,5.740380,-0.937071,3.005170
13.100000,5.649760,-0.951683,2.999820
13.200000,5.520940,-0.907155,2.999600
13.300000,5.325300,-0.879605,2.998500
13.400000,5.264830,-0.883049,2.992050
13.500000,5.056010,-0.833439,2.981650
13.600000,4.836920,-0.794954,2.974920
13.700000,4.722990,-0.778329,2.970430
13.800000,4.582790,-0.760212,2.964140
13.900000,4.476310,-0.734369,2.961890
14.000000,4.295490,-0.714388,2.950370
14.100000,4.188090,-0.692644,2.949210
14.200000,4.124780,-0.683170,2.943510
14.300000,3.992080,-0.655295,2.940490
14.400000,3.666790,-0.574038,2.935090
14.500000,3.539210,-0.554393,2.930220
14.600000,3.445520,-0.521636,2.931610
14.700000,3.229530,-0.484542,2.928120
14.800000,3.128850,-0.474506,2.942840
14.900000,3.024990,-0.429854,2.961330
15.000000,2.899720,-0.403057,2.978270
15.100000,2.700810,-0.385542,2.966960
15.200000,2.586330,-0.362683,2.966700
15.300000,2.388920,-0.325717,2.969200
15.400000,2.183830,-0.306724,2.956410
15.500000,2.073280,-0.279013,2.956170
15.600000,1.949120,-0.255804,2.955790
15.700000,1.854020,-0.245707,2.956060
15.800000,1.646700,-0.210320,2.948240
15.900000,1.542230,-0.179857,2.943980
16.000000,1.405530,-0.156628,2.944650
16.100000,1.332220,-0.135644,2.964850
16.200000,0.998124,-0.099863,3.140160
16.300000,0.894581,-0.113806,-3.139590
16.400000,0.792939,-0.128013,-3.139720
16.500000,0.586958,-0.152729,3.134530
16.600000,0.459670,-0.156374,3.130390
16.700000,0.357163,-0.122864,3.130490
16.800000,0.263847,-0.140659,3.130710
16.900000,0.005386,-0.123923,3.124380
17.000000,-0.105634,-0.111406,3.124010
17.100000,-0.302094,-0.109689,3.124890
17.200000,-0.502317,-0.092893,3.117580
17.300000,-0.620463,-0.107481,3.108500
17.400000,-0.726272,-0.105098,3.099520
17.500000,-0.829902,-0.090378,3.094500
17.600000,-1.041600,-0.089986,3.083430
17.700000,-1.165750,-0.095824,3.077310
17.800000,-1.253590,-0.088431,3.074080
17.900000,-1.366660,-0.069588,3.066910
18.000000,-1.682960,-0.061318,3.051840
18.100000,-1.817550,-0.056432,3.043730
18.200000,-1.889930,-0.041115,3.036860
18.300000,-2.237550,0.005545,3.023980
18.400000,-2.339810,0.002536,3.019410
18.500000,-2.467920,0.040555,3.018440
18.600000,-2.565680,0.037778,3.051020
18.700000,-2.786940,0.042195,-3.101510
18.800000,-2.876760,0.039366,-3.090620
18.900000,-3.112650,0.032903,-3.110620
19.000000,-3.333520,0.021937,-3.122120
19.100000,-3.430200,0.004941,-3.126370
19.200000,-3.535250,0.018566,-3.131120
19.300000,-3.642450,0.017132,3.142320
19.400000,-3.849570,0.012295,3.127020
19.500000,-3.963660,0.007458,3.118500
19.600000,-4.089710,0.007225,3.110380
19.700000,-4.165920,0.000295,3.097680
19.800000,-4.510310,0.022792,3.088710
19.900000,-4.604560,0.020871,3.086390
